orderidpm,id,partnerrep2,partner_rep3,gamrep,orderdate,detailtotal,DetailTotalConstantPlan,detailtotalUSD,ConstantCurrency,detailtotalLC,product,geoTJ,channel,bu,qtr,currency,platformgroup,platform,productgroup,weekofqtr,orderid,enduserorganization,billtoorganization,shiptoorganization,shiptoisocountrycode,partnerid,regiontj,subregiontj,directrep,sirep,reseller,store_sku,PointPlan,comments,CommentsFlag,Prepayment Calculations FLag,source,month,enduserisocountrycode,RegionSegment,qty,enteredby,vspp_rep,namrep,SnSMonths,VSPP_EXTERNAL_SKU,class,enduserzip,ACV_INSTALLMENT_NUMBER,media,DirectRep_CAM_SE
24142280,133943813,,,GLOBAL ACCOUNT-IBM,2018/01/19,0,0,0,0,0,Business Management,EMEA,DIRECT,Server,18Q4,USD,vRealize Business,vRealize Business STD,vRealize Management,11,24142280,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,NEMEA,UK,VCAN_UK,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-Management,VSPP-Management,,Other,,Store,2017/12/30,GB,Other,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VREAL-OPS-Enterprise-C-Special,Software,KT91SJ,,Hosting Fees,
24142280,133943792,,,GLOBAL ACCOUNT-IBM,2018/01/19,696.07,696.07,696.07,696.07,696.07,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,11,24142280,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/12/30,GB,LATAM,1481,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-NSX-Base-C-SPECIAL,Software,KT91SJ,,Hosting Fees,
24142280,133943791,,,GLOBAL ACCOUNT-IBM,2018/01/19,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,11,24142280,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-CUST-RENT,Custom,,Other,,Store,2017/12/30,GB,LATAM,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-NSX-Base-C-SPECIAL,Software,KT91SJ,,Hosting Fees,
12904495,133409737,,,GLOBAL ACCOUNT-IBM,2017/12/29,9369.8,9369.8,9369.8,9369.8,9369.8,VI,AMER,PARTNER,Server,18Q4,USD,VCPP,VCPP,VCPP,8,12904495,IBM,SHI International Corp,IBM,US,56056730,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/12/02,US,LATAM,21295,Gross Bookings,BDM_LATAM_BRAZIL,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12904495,133409736,,,GLOBAL ACCOUNT-IBM,2017/12/29,0,0,0,0,0,VI,AMER,PARTNER,Server,18Q4,USD,VCPP,VCPP,VCPP,8,12904495,IBM,SHI International Corp,IBM,US,56056730,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/12/02,US,LATAM,1,Gross Bookings,BDM_LATAM_BRAZIL,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12904498,133409739,,,GLOBAL ACCOUNT-IBM,2017/12/29,9398.4,9398.4,9398.4,9398.4,9398.4,VI,AMER,PARTNER,Server,18Q4,USD,VCPP,VCPP,VCPP,8,12904498,IBM,SHI International Corp,IBM,US,56056730,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/12/02,US,LATAM,21360,Gross Bookings,BDM_LATAM_BRAZIL,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12904498,133409738,,,GLOBAL ACCOUNT-IBM,2017/12/29,0,0,0,0,0,VI,AMER,PARTNER,Server,18Q4,USD,VCPP,VCPP,VCPP,8,12904498,IBM,SHI International Corp,IBM,US,56056730,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/12/02,US,LATAM,1,Gross Bookings,BDM_LATAM_BRAZIL,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
24088856,132395896,,,GLOBAL ACCOUNT-IBM,2017/11/30,1842.4,1842.4,1842.4,1842.4,1842.4,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,4,24088856,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,3920,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-NSX-ENT-C-SPECIAL-V01,Software,KT91SJ,,Hosting Fees,
24088856,132395895,,,GLOBAL ACCOUNT-IBM,2017/11/30,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,4,24088856,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-CUST-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-NSX-ENT-C-SPECIAL-V01,Software,KT91SJ,,Hosting Fees,
24088856,132395862,,,GLOBAL ACCOUNT-IBM,2017/11/30,238.76,238.76,238.76,238.76,238.76,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,4,24088856,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,508,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW_VSAN_ADV_SPECIAL_V01,Software,KT91SJ,,Hosting Fees,
24088856,132395861,,,GLOBAL ACCOUNT-IBM,2017/11/30,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,4,24088856,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-CUST-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW_VSAN_ADV_SPECIAL_V01,Software,KT91SJ,,Hosting Fees,
24088856,132395836,,,GLOBAL ACCOUNT-IBM,2017/11/30,112.8,112.8,112.8,112.8,112.8,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,4,24088856,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,240,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-NSX-Base-C-SPECIAL,Software,KT91SJ,,Hosting Fees,
24088856,132395835,,,GLOBAL ACCOUNT-IBM,2017/11/30,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,4,24088856,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-CUST-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-NSX-Base-C-SPECIAL,Software,KT91SJ,,Hosting Fees,
24088856,132395804,,,GLOBAL ACCOUNT-IBM,2017/11/30,100.58,100.58,100.58,100.58,100.58,Business Management,AMER,DIRECT,Server,18Q4,USD,vRealize Business,vRealize Business STD,vRealize Management,4,24088856,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-Management,VSPP-Management,,Other,,Store,2017/11/04,GB,GLOBAL,214,Gross Bookings,BDM_LATAM_BRAZIL,,1,VREAL-OPS-Enterprise-C-Special,Software,KT91SJ,,Hosting Fees,
24088856,132395803,,,GLOBAL ACCOUNT-IBM,2017/11/30,0,0,0,0,0,Business Management,AMER,DIRECT,Server,18Q4,USD,vRealize Business,vRealize Business STD,vRealize Management,4,24088856,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-Management,VSPP-Management,,Other,,Store,2017/11/04,GB,GLOBAL,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VREAL-OPS-Enterprise-C-Special,Software,KT91SJ,,Hosting Fees,
24088856,132395756,,,GLOBAL ACCOUNT-IBM,2017/11/30,21490.75,21490.75,21490.75,21490.75,21490.75,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,4,24088856,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,45725,Gross Bookings,BDM_LATAM_BRAZIL,,1,VCL-VS-EP-SPECIAL_V01,Software,KT91SJ,,Hosting Fees,
24088856,132395755,,,GLOBAL ACCOUNT-IBM,2017/11/30,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,4,24088856,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-CUST-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VCL-VS-EP-SPECIAL_V01,Software,KT91SJ,,Hosting Fees,
24088856,132395750,,,GLOBAL ACCOUNT-IBM,2017/11/30,184.24,184.24,184.24,184.24,184.24,Business Management,AMER,DIRECT,Server,18Q4,USD,vRealize Business,vRealize Business STD,vRealize Management,4,24088856,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-Management,VSPP-Management,,Other,,Store,2017/11/04,GB,GLOBAL,392,Gross Bookings,BDM_LATAM_BRAZIL,,1,VREAL-AUTO-Enterprise-C-SPECIAL,Software,KT91SJ,,Hosting Fees,
24088856,132395749,,,GLOBAL ACCOUNT-IBM,2017/11/30,0,0,0,0,0,Business Management,AMER,DIRECT,Server,18Q4,USD,vRealize Business,vRealize Business STD,vRealize Management,4,24088856,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-Management,VSPP-Management,,Other,,Store,2017/11/04,GB,GLOBAL,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VREAL-AUTO-Enterprise-C-SPECIAL,Software,KT91SJ,,Hosting Fees,
24088856,132395746,,,GLOBAL ACCOUNT-IBM,2017/11/30,454.96,454.96,454.96,454.96,454.96,VSAN,AMER,DIRECT,Server,18Q4,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,4,24088856,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/11/04,GB,GLOBAL,968,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-VSAN-C-SPECIAL- 20TB,Software,KT91SJ,,Hosting Fees,
24088856,132395745,,,GLOBAL ACCOUNT-IBM,2017/11/30,0,0,0,0,0,VSAN,AMER,DIRECT,Server,18Q4,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,4,24088856,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/11/04,GB,GLOBAL,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-VSAN-C-SPECIAL- 20TB,Software,KT91SJ,,Hosting Fees,
24055817,131599161,,,GLOBAL ACCOUNT-IBM,2017/11/09,454.96,454.96,454.96,454.96,454.96,VSAN,AMER,DIRECT,Server,18Q4,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/11/04,GB,GLOBAL,968,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-VSAN-C-SPECIAL- 20TB,Software,KT91SJ,,Hosting Fees,
24055817,131599160,,,GLOBAL ACCOUNT-IBM,2017/11/09,0,0,0,0,0,VSAN,AMER,DIRECT,Server,18Q4,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/11/04,GB,GLOBAL,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-VSAN-C-SPECIAL- 20TB,Software,KT91SJ,,Hosting Fees,
24055817,131599083,,,GLOBAL ACCOUNT-IBM,2017/11/09,338.4,338.4,338.4,338.4,338.4,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,720,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-NSX-Base-C-SPECIAL,Software,KT91SJ,,Hosting Fees,
24055817,131599082,,,GLOBAL ACCOUNT-IBM,2017/11/09,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-CUST-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-NSX-Base-C-SPECIAL,Software,KT91SJ,,Hosting Fees,
24055817,131599065,,,GLOBAL ACCOUNT-IBM,2017/11/09,238.76,238.76,238.76,238.76,238.76,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,508,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW_VSAN_ADV_SPECIAL_V01,Software,KT91SJ,,Hosting Fees,
24055817,131599064,,,GLOBAL ACCOUNT-IBM,2017/11/09,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-CUST-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW_VSAN_ADV_SPECIAL_V01,Software,KT91SJ,,Hosting Fees,
24055817,131599057,,,GLOBAL ACCOUNT-IBM,2017/11/09,201.16,201.16,201.16,201.16,201.16,Business Management,AMER,DIRECT,Server,18Q4,USD,vRealize Business,vRealize Business STD,vRealize Management,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-Management,VSPP-Management,,Other,,Store,2017/11/04,GB,GLOBAL,428,Gross Bookings,BDM_LATAM_BRAZIL,,1,VREAL-OPS-Enterprise-C-Special,Software,KT91SJ,,Hosting Fees,
24055817,131599056,,,GLOBAL ACCOUNT-IBM,2017/11/09,0,0,0,0,0,Business Management,AMER,DIRECT,Server,18Q4,USD,vRealize Business,vRealize Business STD,vRealize Management,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-Management,VSPP-Management,,Other,,Store,2017/11/04,GB,GLOBAL,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VREAL-OPS-Enterprise-C-Special,Software,KT91SJ,,Hosting Fees,
24055817,131599043,,,GLOBAL ACCOUNT-IBM,2017/11/09,2105.6,2105.6,2105.6,2105.6,2105.6,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,4480,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-NSX-ENT-C-SPECIAL-V01,Software,KT91SJ,,Hosting Fees,
24055817,131599042,,,GLOBAL ACCOUNT-IBM,2017/11/09,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-CUST-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-NSX-ENT-C-SPECIAL-V01,Software,KT91SJ,,Hosting Fees,
24055817,131599029,,,GLOBAL ACCOUNT-IBM,2017/11/09,338.4,338.4,338.4,338.4,338.4,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,720,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-NSX-ADV-C-SPECIAL-V01,Software,KT91SJ,,Hosting Fees,
24055817,131599028,,,GLOBAL ACCOUNT-IBM,2017/11/09,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-CUST-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VMW-NSX-ADV-C-SPECIAL-V01,Software,KT91SJ,,Hosting Fees,
24055817,131599027,,,GLOBAL ACCOUNT-IBM,2017/11/09,19742.35,19742.35,19742.35,19742.35,19742.35,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,42005,Gross Bookings,BDM_LATAM_BRAZIL,,1,VCL-VS-EP-SPECIAL_V01,Software,KT91SJ,,Hosting Fees,
24055817,131599026,,,GLOBAL ACCOUNT-IBM,2017/11/09,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-CUST-RENT,Custom,,Other,,Store,2017/11/04,GB,LATAM,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VCL-VS-EP-SPECIAL_V01,Software,KT91SJ,,Hosting Fees,
24055817,131599021,,,GLOBAL ACCOUNT-IBM,2017/11/09,184.24,184.24,184.24,184.24,184.24,Business Management,AMER,DIRECT,Server,18Q4,USD,vRealize Business,vRealize Business STD,vRealize Management,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-Management,VSPP-Management,,Other,,Store,2017/11/04,GB,GLOBAL,392,Gross Bookings,BDM_LATAM_BRAZIL,,1,VREAL-AUTO-Enterprise-C-SPECIAL,Software,KT91SJ,,Hosting Fees,
24055817,131599020,,,GLOBAL ACCOUNT-IBM,2017/11/09,0,0,0,0,0,Business Management,AMER,DIRECT,Server,18Q4,USD,vRealize Business,vRealize Business STD,vRealize Management,1,24055817,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Brazil,BR,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-Management,VSPP-Management,,Other,,Store,2017/11/04,GB,GLOBAL,1,Gross Bookings,BDM_LATAM_BRAZIL,,1,VREAL-AUTO-Enterprise-C-SPECIAL,Software,KT91SJ,,Hosting Fees,
12867117,131581241,,,GLOBAL ACCOUNT-IBM,2017/11/08,9354.4,9354.4,9354.4,9354.4,9354.4,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,1,12867117,IBM,SHI International Corp,IBM,US,56056730,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/11/04,US,LATAM,21260,Gross Bookings,BDM_LATAM_BRAZIL,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12867117,131581240,,,GLOBAL ACCOUNT-IBM,2017/11/08,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,1,12867117,IBM,SHI International Corp,IBM,US,56056730,LATAM,BRAZIL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/11/04,US,LATAM,1,Gross Bookings,BDM_LATAM_BRAZIL,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
23972922,129685643,,,GLOBAL ACCOUNT-IBM,2017/09/21,319.6,319.6,319.6,319.6,319.6,VSAN,AMER,DIRECT,Server,18Q3,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,7,23972922,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Mexico,MX,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/09/02,GB,GLOBAL,680,Gross Bookings,BDM_LATAM_MEXICO,,1,VMW-VSAN-C- SPECIAL-64TB,Software,KT91SJ,,Hosting Fees,
23972922,129685642,,,GLOBAL ACCOUNT-IBM,2017/09/21,0,0,0,0,0,VSAN,AMER,DIRECT,Server,18Q3,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,7,23972922,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Mexico,MX,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/09/02,GB,GLOBAL,1,Gross Bookings,BDM_LATAM_MEXICO,,1,VMW-VSAN-C- SPECIAL-64TB,Software,KT91SJ,,Hosting Fees,
23972922,129685611,,,GLOBAL ACCOUNT-IBM,2017/09/21,113.74,113.74,113.74,113.74,113.74,VSAN,AMER,DIRECT,Server,18Q3,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,7,23972922,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Mexico,MX,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/09/02,GB,GLOBAL,242,Gross Bookings,BDM_LATAM_MEXICO,,1,VMW-VSAN-C-SPECIAL- 20TB,Software,KT91SJ,,Hosting Fees,
23972922,129685610,,,GLOBAL ACCOUNT-IBM,2017/09/21,0,0,0,0,0,VSAN,AMER,DIRECT,Server,18Q3,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,7,23972922,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Mexico,MX,57631213,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/09/02,GB,GLOBAL,1,Gross Bookings,BDM_LATAM_MEXICO,,1,VMW-VSAN-C-SPECIAL- 20TB,Software,KT91SJ,,Hosting Fees,
23972922,129685563,,,GLOBAL ACCOUNT-IBM,2017/09/21,9251.95,9251.95,9251.95,9251.95,9251.95,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,7,23972922,SoftLayer,"Softlayer Technologies, Inc.",Softlayer Mexico,MX,57631213,LATAM,MEXICO,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,SoftLayer,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,GB,LATAM,19685,Gross Bookings,BDM_LATAM_MEXICO,,1,VCL-VS-EP-SPECIAL_V01,Software,KT91SJ,,Hosting Fees,
